,Baseline,Residual_05,Residual_10,Residual_15,Residual_20,Residual_25,Residual_30,Residual_40
2019-03-07,-0.0030865367548991163,-0.0030865367548991163,-0.0030865367548991163,-0.0030865367548991163,-0.0030865367548991163,-0.0058329369010116094,-0.010062614456239682,-0.010062614456239682
2019-03-08,0.0,0.0,0.0,0.0,0.0,-0.00025767838718415703,-0.0064872712984518355,-0.0064872712984518355
2019-03-11,-0.0019630627184079597,-0.0019630627184079597,-0.0019630627184079597,-0.0019630627184079597,-0.0019630627184079597,-0.002677758890832993,-0.010783180710835394,-0.010783180710835394
2019-03-12,-0.00040231641918631045,-0.00040231641918631045,-0.00040231641918631045,-0.00040231641918631045,-0.00040231641918631045,-0.002700989688055544,-0.01070180947382482,-0.01070180947382482
2019-03-13,-0.0007133988249128365,-0.0007133988249128365,-0.0007133988249128365,-0.0007133988249128365,-0.0007133988249128365,-0.0018144851982803134,-0.012097928654483447,-0.012097928654483447
2019-03-14,-0.004291079726525315,-0.004291079726525315,-0.004291079726525315,-0.004291079726525315,-0.004291079726525315,-0.006083603177246544,-0.015872950696102173,-0.015872950696102173
2019-03-15,-0.004917813085564715,-0.004917813085564715,-0.004917813085564715,-0.004917813085564715,-0.004917813085564715,-0.007334220055278395,-0.017722851086004132,-0.017722851086004132
2019-03-18,-0.005033381780257473,-0.005033381780257473,-0.005033381780257473,-0.005033381780257473,-0.005033381780257473,-0.0077803154168623045,-0.018518967409684728,-0.018518967409684728
2019-03-19,-0.005979508044924198,-0.005979508044924198,-0.005979508044924198,-0.005979508044924198,-0.005979508044924198,-0.010910307981430112,-0.022528276586927354,-0.022528276586927354
2019-03-20,-0.002571578071089098,-0.002571578071089098,-0.002571578071089098,-0.002571578071089098,-0.002571578071089098,-0.007641823156647187,-0.02009591051047077,-0.02009591051047077
2019-03-21,-0.0019298935845739607,-0.0019298935845739607,-0.0019298935845739607,-0.0019298935845739607,-0.0019298935845739607,-0.005878911089509331,-0.01910202516052273,-0.01910202516052273
2019-03-22,-0.0005231705963613109,-0.0005231705963613109,-0.0005231705963613109,-0.0005231705963613109,-0.0005231705963613109,-0.002776753561721579,-0.015130419226763059,-0.015130419226763059
2019-03-25,0.0,0.0,0.0,0.0,0.0,-0.00027522447370631475,-0.015698700770632734,-0.015698700770632734
2019-03-26,0.0,0.0,0.0,0.0,0.0,0.0,-0.014796118087542665,-0.014796118087542665
2019-03-27,0.0,0.0,0.0,0.0,0.0,0.0,-0.01661260121096675,-0.01661260121096675
2019-03-28,0.0,0.0,0.0,0.0,0.0,0.0,-0.012508334667598597,-0.012508334667598597
2019-03-29,-0.0074622688397530945,-0.0074622688397530945,-0.0074622688397530945,-0.0074622688397530945,-0.0074622688397530945,-0.007891165273433587,-0.023911688783706087,-0.023911688783706087
2019-04-01,-0.008373269776660086,-0.008373269776660086,-0.008373269776660086,-0.008373269776660086,-0.008373269776660086,-0.008801772547671005,-0.028068443754133754,-0.028068443754133754
2019-04-02,-0.011148100309927411,-0.011148100309927411,-0.011148100309927411,-0.011148100309927411,-0.011148100309927411,-0.011575404018290825,-0.03045575422934077,-0.03045575422934077
2019-04-03,-0.006336709200767343,-0.006336709200767343,-0.006336709200767343,-0.006336709200767343,-0.006336709200767343,-0.006766092012446379,-0.024825277237251697,-0.024825277237251697
2019-04-04,-0.008800616522361304,-0.008800616522361304,-0.008800616522361304,-0.008800616522361304,-0.008800616522361304,-0.009228934627853569,-0.027062781847300377,-0.027062781847300377
2019-04-05,-0.009371222020527648,-0.009371222020527648,-0.009371222020527648,-0.009371222020527648,-0.009371222020527648,-0.009799293555380229,-0.029463930916686643,-0.029463930916686643
2019-04-08,-0.004094059557101848,-0.004094059557101848,-0.004094059557101848,-0.004094059557101848,-0.004094059557101848,-0.0045244114648707034,-0.02304443689763369,-0.02304443689763369
2019-04-09,-0.007760231569951315,-0.007760231569951315,-0.007760231569951315,-0.007760231569951315,-0.007760231569951315,-0.008188999247667805,-0.026828408957164096,-0.026828408957164096
2019-04-10,-0.0065186561716770175,-0.0065186561716770175,-0.0065186561716770175,-0.0065186561716770175,-0.0065186561716770175,-0.006947960360242256,-0.02696592096603967,-0.02696592096603967
2019-04-11,-0.010977550311260131,-0.010977550311260131,-0.010977550311260131,-0.010977550311260131,-0.010977550311260131,-0.011404927717865498,-0.03373238251341992,-0.03373238251341992
2019-04-12,-0.010175318061859562,-0.010175318061859562,-0.010175318061859562,-0.010175318061859562,-0.010175318061859562,-0.0106030421298966,-0.037667523626566224,-0.037667523626566224
2019-04-15,-0.013974714144153966,-0.013974714144153966,-0.013974714144153966,-0.013974714144153966,-0.013974714144153966,-0.014400796413215677,-0.04160004650772686,-0.04160004650772686
2019-04-16,-0.012968725759357258,-0.012968725759357258,-0.012968725759357258,-0.012968725759357258,-0.012968725759357258,-0.013395242737163082,-0.041281228371415235,-0.041281228371415235
2019-04-17,-0.012709413080890686,-0.012709413080890686,-0.012709413080890686,-0.012709413080890686,-0.012709413080890686,-0.013136042113160218,-0.0425969262162057,-0.0425969262162057
2019-04-18,-0.009449027372961383,-0.009449027372961383,-0.009449027372961383,-0.009449027372961383,-0.009449027372961383,-0.009877065286484243,-0.039224457893741294,-0.039224457893741294
2019-04-19,-0.01061385820260874,-0.01061385820260874,-0.01061385820260874,-0.01061385820260874,-0.01061385820260874,-0.011041392768225577,-0.04041173340832682,-0.04041173340832682
2019-04-22,-0.013387216270489333,-0.013387216270489333,-0.013387216270489333,-0.013387216270489333,-0.013387216270489333,-0.013813552409741803,-0.04386169490858627,-0.04386169490858627
2019-04-23,-0.014440921146941954,-0.014440921146941954,-0.014440921146941954,-0.014440921146941954,-0.014440921146941954,-0.014866801958150266,-0.04405892146510704,-0.04405892146510704
2019-04-24,-0.01834213130834461,-0.01834213130834461,-0.01834213130834461,-0.01834213130834461,-0.01834213130834461,-0.018766326324572202,-0.046171761322038596,-0.046171761322038596
2019-04-25,-0.009606061760691897,-0.009606061760691897,-0.009606061760691897,-0.009606061760691897,-0.009606061760691897,-0.010034031816352207,-0.03869148327932859,-0.03869148327932859
2019-04-26,-0.004786716704770599,-0.004786716704770599,-0.004786716704770599,-0.004786716704770599,-0.004786716704770599,-0.005216769300814161,-0.03376913496244327,-0.03376913496244327
2019-04-29,-0.004756010022521018,-0.004756010022521018,-0.004756010022521018,-0.004756010022521018,-0.004756010022521018,-0.00518607588756792,-0.032261555143723086,-0.032261555143723086
2019-04-30,-0.004595015024917437,-0.004595015024917437,-0.004595015024917437,-0.004595015024917437,-0.004595015024917437,-0.005025150459289862,-0.03231379155068159,-0.03231379155068159
2019-05-01,-0.0079550271265314,-0.0079550271265314,-0.0079550271265314,-0.0079550271265314,-0.0079550271265314,-0.008383710628989904,-0.03599805845276394,-0.03599805845276394
2019-05-02,-0.012250381946934286,-0.012250381946934286,-0.012250381946934286,-0.012250381946934286,-0.012250381946934286,-0.012677209336213524,-0.04071404978276261,-0.04071404978276261
2019-05-03,-0.007982816254416769,-0.007982816254416769,-0.007982816254416769,-0.007982816254416769,-0.007982816254416769,-0.008411487748608781,-0.036564027752087336,-0.036564027752087336
2019-05-06,-0.0013221205633160427,-0.0013221205633160427,-0.0013221205633160427,-0.0013221205633160427,-0.0013221205633160427,-0.0017536702842372298,-0.031111279082221888,-0.031111279082221888
2019-05-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.024588037293834852,-0.024588037293834852
2019-05-08,-0.0006944674500554138,-0.0006944674500554138,-0.0006944674500554138,-0.0006944674500554138,-0.0006944674500554138,-0.0006944674500553027,-0.026203266862886654,-0.026203266862886654
2019-05-09,-5.693339143020282e-05,-5.693339143020282e-05,-5.693339143020282e-05,-5.693339143020282e-05,-5.693339143020282e-05,-5.693339142998077e-05,-0.025071166858199545,-0.025071166858199545
2019-05-10,-0.008735914725147897,-0.008735914725147897,-0.008735914725147897,-0.008735914725147897,-0.008735914725147897,-0.008735914725147564,-0.03046400566535401,-0.03046400566535401
2019-05-13,-0.006524481056124021,-0.006524481056124021,-0.006524481056124021,-0.006524481056124021,-0.006524481056124021,-0.006524481056123688,-0.02995344666622779,-0.02995344666622779
2019-05-14,-0.0045400420500620875,-0.0045400420500620875,-0.0045400420500620875,-0.0045400420500620875,-0.0045400420500620875,-0.004540042050061754,-0.028879777027655318,-0.028879777027655318
2019-05-15,0.0,0.0,0.0,0.0,0.0,0.0,-0.0200973935472335,-0.0200973935472335
2019-05-16,0.0,0.0,0.0,0.0,0.0,0.0,-0.02005207391328101,-0.02005207391328101
2019-05-17,-0.005738696453638115,-0.005738696453638115,-0.005738696453638115,-0.005738696453638115,-0.005738696453638115,-0.005738696453638115,-0.02569676659891451,-0.02569676659891451
2019-05-20,-0.0036382353784619736,-0.0036382353784619736,-0.0036382353784619736,-0.0036382353784619736,-0.0036382353784619736,-0.0036382353784618626,-0.024175435331224016,-0.024175435331224016
2019-05-21,-0.0001293281170736682,-0.0001293281170736682,-0.0001293281170736682,-0.0001293281170736682,-0.0001293281170736682,-0.0001293281170736682,-0.019405688793019293,-0.019405688793019293
2019-05-22,-0.004584717853546971,-0.004584717853546971,-0.004584717853546971,-0.004584717853546971,-0.004584717853546971,-0.004584717853547082,-0.021145369775363076,-0.021145369775363076
2019-05-23,-0.008751024260518214,-0.008751024260518214,-0.008751024260518214,-0.008751024260518214,-0.008751024260518214,-0.008751024260518436,-0.021683525667485326,-0.021683525667485326
2019-05-24,-0.011439010053267085,-0.011439010053267085,-0.011439010053267085,-0.011439010053267085,-0.011439010053267085,-0.011439010053267418,-0.02246383752944081,-0.02246383752944081
2019-05-27,-0.01082539712468944,-0.01082539712468944,-0.01082539712468944,-0.01082539712468944,-0.01082539712468944,-0.010825397124689773,-0.023716837286423265,-0.023716837286423265
2019-05-28,-0.009503549111439469,-0.009503549111439469,-0.009503549111439469,-0.009503549111439469,-0.009503549111439469,-0.009503549111439802,-0.021096860683817442,-0.021096860683817442
2019-05-29,-0.003612854903308871,-0.003612854903308871,-0.003612854903308871,-0.003612854903308871,-0.003612854903308871,-0.003612854903309204,-0.013077250319628475,-0.013077250319628475
2019-05-30,-0.006556712221603256,-0.006556712221603256,-0.006556712221603256,-0.006556712221603256,-0.006556712221603256,-0.0065567122216037,-0.016913776229299682,-0.016913776229299682
2019-05-31,-0.006056194372029644,-0.006056194372029644,-0.006056194372029644,-0.006056194372029644,-0.006056194372029644,-0.006056194372030088,-0.014994394194898897,-0.014994394194898897
2019-06-03,-0.002290817910484244,-0.002290817910484244,-0.002290817910484244,-0.002290817910484244,-0.002290817910484244,-0.002290817910484688,-0.0114189299428048,-0.0114189299428048
2019-06-04,-0.0013084343550703315,-0.0013084343550703315,-0.0013084343550703315,-0.0013084343550703315,-0.0013084343550703315,-0.0013084343550708866,-0.01071560418830153,-0.01071560418830153
2019-06-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.012373332286380267,-0.012373332286380267
2019-06-06,-0.0030544665651860425,-0.0030544665651860425,-0.0030544665651860425,-0.0030544665651860425,-0.0030544665651860425,-0.0030544665651859315,-0.013359675001334281,-0.013359675001334281
2019-06-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.009638790901845828,-0.009638790901845828
2019-06-10,-0.0009630197700472021,-0.0009630197700472021,-0.0009630197700472021,-0.0009630197700472021,-0.0009630197700472021,-0.0009630197700472021,-0.008679127573369305,-0.008679127573369305
2019-06-11,0.0,0.0,0.0,0.0,0.0,0.0,-0.006904213882049759,-0.006904213882049759
2019-06-12,-0.0004780820756162818,-0.0004780820756162818,-0.0004780820756162818,-0.0004780820756162818,-0.0004780820756162818,-0.0004780820756161708,-0.00922909431638308,-0.00922909431638308
2019-06-13,-0.002326390097761255,-0.002326390097761255,-0.002326390097761255,-0.002326390097761255,-0.002326390097761255,-0.002326390097761144,-0.011188664778338686,-0.011188664778338686
2019-06-14,0.0,0.0,0.0,0.0,0.0,0.0,-0.008236814277125082,-0.008236814277125082
2019-06-17,-0.0015367793793880091,-0.0015367793793880091,-0.0015367793793880091,-0.0015367793793880091,-0.0015367793793880091,-0.001536779379387898,-0.008628402875386687,-0.008628402875386687
2019-06-18,-0.006257700626918883,-0.006257700626918883,-0.006257700626918883,-0.006257700626918883,-0.006257700626918883,-0.006257700626918772,-0.014128200186325546,-0.014128200186325546
2019-06-19,-0.011088875529857822,-0.011088875529857822,-0.011088875529857822,-0.011088875529857822,-0.011088875529857822,-0.011088875529857711,-0.017049453757182143,-0.017049453757182143
2019-06-20,-0.01201038829483847,-0.01201038829483847,-0.01201038829483847,-0.01201038829483847,-0.01201038829483847,-0.01201038829483847,-0.018408183191235494,-0.018408183191235494
2019-06-21,-0.011839303358221143,-0.011839303358221143,-0.011839303358221143,-0.011839303358221143,-0.011839303358221143,-0.011839303358221143,-0.02093138917581505,-0.02093138917581505
2019-06-24,-0.011011093731309818,-0.011011093731309818,-0.011011093731309818,-0.011011093731309818,-0.011011093731309818,-0.011011093731309707,-0.020680106977762902,-0.020680106977762902
2019-06-25,-0.007699714481831821,-0.007699714481831821,-0.007699714481831821,-0.007699714481831821,-0.007699714481831821,-0.007699714481831821,-0.015959591413113094,-0.015959591413113094
2019-06-26,-0.011620006355559931,-0.011620006355559931,-0.011620006355559931,-0.011620006355559931,-0.011620006355559931,-0.011620006355559931,-0.019150189150938357,-0.019150189150938357
2019-06-27,-0.010868096070193456,-0.010868096070193456,-0.010868096070193456,-0.010868096070193456,-0.010868096070193456,-0.010868096070193567,-0.018093498524139662,-0.018093498524139662
2019-06-28,-0.013888799709792843,-0.013888799709792843,-0.013888799709792843,-0.013888799709792843,-0.013888799709792843,-0.013888799709792843,-0.020920977876358493,-0.020920977876358493
2019-07-01,-0.020177432804257545,-0.020177432804257545,-0.020177432804257545,-0.020177432804257545,-0.020177432804257545,-0.020177432804257656,-0.02716476533036072,-0.02716476533036072
2019-07-02,-0.0211666416995403,-0.0211666416995403,-0.0211666416995403,-0.0211666416995403,-0.0211666416995403,-0.0211666416995403,-0.02814691995712526,-0.02814691995712526
2019-07-03,-0.025576699738794284,-0.025576699738794284,-0.025576699738794284,-0.025576699738794284,-0.025576699738794284,-0.025576699738794395,-0.03252552889221361,-0.03252552889221361
2019-07-04,-0.027459494453107025,-0.027459494453107025,-0.027459494453107025,-0.027459494453107025,-0.027459494453107025,-0.027459494453107358,-0.03439489697890241,-0.03439489697890241
2019-07-05,-0.029221448657090976,-0.029221448657090976,-0.029221448657090976,-0.029221448657090976,-0.029221448657090976,-0.02922144865709142,-0.036144286295802686,-0.036144286295802686
2019-07-08,-0.026154365158414628,-0.026154365158414628,-0.026154365158414628,-0.026154365158414628,-0.026154365158414628,-0.026154365158415183,-0.03309907485132069,-0.03309907485132069
2019-07-09,-0.020994049309002616,-0.020994049309002616,-0.020994049309002616,-0.020994049309002616,-0.020994049309002616,-0.020994049309003282,-0.027975558361289288,-0.027975558361289288
2019-07-10,-0.024900996868836622,-0.024900996868836622,-0.024900996868836622,-0.024900996868836622,-0.024900996868836622,-0.024900996868837177,-0.03185464460961995,-0.03185464460961995
2019-07-11,-0.030449696294515216,-0.030449696294515216,-0.030449696294515216,-0.030449696294515216,-0.030449696294515216,-0.030449696294515882,-0.03736377502630395,-0.03736377502630395
2019-07-12,-0.02950573221949726,-0.02950573221949726,-0.02950573221949726,-0.02950573221949726,-0.02950573221949726,-0.029505732219497927,-0.03642654256893352,-0.03642654256893352
2019-07-15,-0.026426863343798512,-0.026426863343798512,-0.026426863343798512,-0.026426863343798512,-0.026426863343798512,-0.026426863343799067,-0.03336962979157232,-0.03336962979157232
2019-07-16,-0.02580317300115098,-0.02580317300115098,-0.02580317300115098,-0.02580317300115098,-0.02580317300115098,-0.025803173001151647,-0.032750387123395064,-0.032750387123395064
2019-07-17,-0.0191941782316003,-0.0191941782316003,-0.0191941782316003,-0.0191941782316003,-0.0191941782316003,-0.019194178231600967,-0.026188522564623673,-0.026188522564623673
2019-07-18,-0.0180044366856853,-0.0180044366856853,-0.0180044366856853,-0.0180044366856853,-0.0180044366856853,-0.018004436685686076,-0.025007265330133754,-0.025007265330133754
2019-07-19,-0.018456802399254513,-0.018456802399254513,-0.018456802399254513,-0.018456802399254513,-0.018456802399254513,-0.01845680239925518,-0.02545640512324543,-0.02545640512324543
2019-07-22,-0.019108041841941148,-0.019108041841941148,-0.019108041841941148,-0.019108041841941148,-0.019108041841941148,-0.019108041841941925,-0.02610300043270586,-0.02610300043270586
2019-07-23,-0.018864333408439182,-0.018864333408439182,-0.018864333408439182,-0.018864333408439182,-0.018864333408439182,-0.01886433340843996,-0.025861029938215818,-0.025861029938215818
2019-07-24,-0.018889333964408506,-0.018889333964408506,-0.018889333964408506,-0.018889333964408506,-0.018889333964408506,-0.018889333964409394,-0.025885852209663218,-0.025885852209663218
2019-07-25,-0.0222602758653333,-0.0222602758653333,-0.0222602758653333,-0.0222602758653333,-0.0222602758653333,-0.02226027586533419,-0.029232755174584124,-0.029232755174584124
2019-07-26,-0.027659968620359687,-0.027659968620359687,-0.027659968620359687,-0.027659968620359687,-0.027659968620359687,-0.027659968620360575,-0.03459394152030604,-0.03459394152030604
2019-07-29,-0.02681167305876342,-0.02681167305876342,-0.02681167305876342,-0.02681167305876342,-0.02681167305876342,-0.026811673058764196,-0.03375169534292255,-0.03375169534292255
2019-07-30,-0.033080190989422054,-0.033080190989422054,-0.033080190989422054,-0.033080190989422054,-0.033080190989422054,-0.03308019098942294,-0.03997551107882291,-0.03997551107882291
2019-07-31,-0.030004159890704707,-0.030004159890704707,-0.030004159890704707,-0.030004159890704707,-0.030004159890704707,-0.030004159890705595,-0.03692141584162467,-0.03692141584162467
2019-08-01,-0.031893791147545425,-0.031893791147545425,-0.031893791147545425,-0.031893791147545425,-0.031893791147545425,-0.031893791147546424,-0.03879757171793696,-0.03879757171793696
2019-08-02,-0.03405833270234926,-0.03405833270234926,-0.03405833270234926,-0.03405833270234926,-0.03405833270234926,-0.03405833270235037,-0.04094667744576941,-0.04094667744576941
2019-08-05,-0.03077005912760511,-0.03077005912760511,-0.03077005912760511,-0.03077005912760511,-0.03077005912760511,-0.03077005912760611,-0.03768185328081919,-0.03768185328081919
2019-08-06,-0.030678138014700096,-0.030678138014700096,-0.030678138014700096,-0.030678138014700096,-0.030678138014700096,-0.030678138014701095,-0.03759058767780288,-0.03759058767780288
2019-08-07,-0.03581331189830772,-0.03581331189830772,-0.03581331189830772,-0.03581331189830772,-0.03581331189830772,-0.03581331189830872,-0.04268914149497671,-0.04268914149497671
2019-08-08,-0.034890317772470425,-0.034890317772470425,-0.034890317772470425,-0.034890317772470425,-0.034890317772470425,-0.034890317772471646,-0.04177272944541821,-0.04177272944541821
2019-08-09,-0.030281898712797073,-0.030281898712797073,-0.030281898712797073,-0.030281898712797073,-0.030281898712797073,-0.030281898712798183,-0.03719717404643974,-0.03719717404643974
2019-08-12,-0.03208138919909298,-0.03208138919909298,-0.03208138919909298,-0.03208138919909298,-0.03208138919909298,-0.03208138919909398,-0.03898383196607891,-0.03898383196607891
2019-08-13,-0.029899743890464014,-0.029899743890464014,-0.029899743890464014,-0.029899743890464014,-0.029899743890464014,-0.029899743890465014,-0.036817744455091894,-0.036817744455091894
2019-08-14,-0.030272153077780084,-0.030272153077780084,-0.030272153077780084,-0.030272153077780084,-0.030272153077780084,-0.030272153077781083,-0.03718749790971232,-0.03718749790971232
2019-08-15,-0.03384232490623129,-0.03384232490623129,-0.03384232490623129,-0.03384232490623129,-0.03384232490623129,-0.03384232490623229,-0.040732210049260864,-0.040732210049260864
2019-08-16,-0.024756611028387332,-0.024756611028387332,-0.024756611028387332,-0.024756611028387332,-0.024756611028387332,-0.02475661102838822,-0.03171128841669357,-0.03171128841669357
2019-08-19,-0.025215535135433842,-0.025215535135433842,-0.025215535135433842,-0.025215535135433842,-0.025215535135433842,-0.025215535135434508,-0.03216693983392094,-0.03216693983392094
2019-08-20,-0.026481512581073452,-0.026481512581073452,-0.026481512581073452,-0.026481512581073452,-0.026481512581073452,-0.026481512581074007,-0.03342388931298845,-0.03342388931298845
2019-08-21,-0.02876204437127572,-0.02876204437127572,-0.02876204437127572,-0.02876204437127572,-0.02876204437127572,-0.028762044371276385,-0.03568815812406778,-0.03568815812406778
2019-08-22,-0.02816192300760545,-0.02816192300760545,-0.02816192300760545,-0.02816192300760545,-0.02816192300760545,-0.028161923007606005,-0.035092316359239484,-0.035092316359239484
2019-08-23,-0.023454804997120382,-0.023454804997120382,-0.023454804997120382,-0.023454804997120382,-0.023454804997120382,-0.023454804997120937,-0.03041876585360681,-0.03041876585360681
2019-08-26,-0.026435130851312993,-0.026435130851312993,-0.026435130851312993,-0.026435130851312993,-0.026435130851312993,-0.02643513085131366,-0.033377838341652755,-0.033377838341652755
2019-08-27,-0.031427476526639464,-0.031427476526639464,-0.031427476526639464,-0.031427476526639464,-0.031427476526639464,-0.03142747652663991,-0.038334582490246905,-0.038334582490246905
2019-08-28,-0.035711803332299286,-0.035711803332299286,-0.035711803332299286,-0.035711803332299286,-0.035711803332299286,-0.03571180333229984,-0.04258835680911588,-0.04258835680911588
2019-08-29,-0.03448541853667708,-0.03448541853667708,-0.03448541853667708,-0.03448541853667708,-0.03448541853667708,-0.034485418536677526,-0.04137071763607758,-0.04137071763607758
2019-08-30,-0.033175010226299984,-0.033175010226299984,-0.033175010226299984,-0.033175010226299984,-0.033175010226299984,-0.03317501022630032,-0.04006965413864538,-0.04006965413864538
2019-09-02,-0.0318108839750868,-0.0318108839750868,-0.0318108839750868,-0.0318108839750868,-0.0318108839750868,-0.031810883975087134,-0.03871525577495383,-0.03871525577495383
2019-09-03,-0.03456278103798738,-0.03456278103798738,-0.03456278103798738,-0.03456278103798738,-0.03456278103798738,-0.0345627810379876,-0.04144752844819455,-0.04144752844819455
2019-09-04,-0.03245706136765791,-0.03245706136765791,-0.03245706136765791,-0.03245706136765791,-0.03245706136765791,-0.032457061367658024,-0.03935682513290317,-0.03935682513290317
2019-09-05,-0.033539118052147376,-0.033539118052147376,-0.033539118052147376,-0.033539118052147376,-0.033539118052147376,-0.03353911805214749,-0.04043116543065106,-0.04043116543065106
2019-09-06,-0.029104541047735855,-0.029104541047735855,-0.029104541047735855,-0.029104541047735855,-0.029104541047735855,-0.029104541047735966,-0.03602821238059595,-0.03602821238059595
2019-09-09,-0.02946155142068907,-0.02946155142068907,-0.02946155142068907,-0.02946155142068907,-0.02946155142068907,-0.02946155142068907,-0.036382676833221717,-0.036382676833221717
2019-09-10,-0.02607386589446059,-0.02607386589446059,-0.02607386589446059,-0.02607386589446059,-0.02607386589446059,-0.0260738658944607,-0.033019149645511,-0.033019149645511
2019-09-11,-0.023555821631605967,-0.023555821631605967,-0.023555821631605967,-0.023555821631605967,-0.023555821631605967,-0.023555821631606078,-0.03051906211601718,-0.03051906211601718
2019-09-12,-0.021653176189077472,-0.021653176189077472,-0.021653176189077472,-0.021653176189077472,-0.021653176189077472,-0.021653176189077472,-0.028629984861068047,-0.028629984861068047
2019-09-13,-0.02208969500761504,-0.02208969500761504,-0.02208969500761504,-0.02208969500761504,-0.02208969500761504,-0.02208969500761493,-0.029063390766879138,-0.029063390766879138
2019-09-16,-0.021751492060689714,-0.021751492060689714,-0.021751492060689714,-0.021751492060689714,-0.021751492060689714,-0.021751492060689603,-0.028727599620345656,-0.028727599620345656
2019-09-17,-0.02417410229504624,-0.02417410229504624,-0.02417410229504624,-0.02417410229504624,-0.02417410229504624,-0.02417410229504624,-0.031132933682612052,-0.031132933682612052
2019-09-18,-0.025311022744603506,-0.025311022744603506,-0.025311022744603506,-0.025311022744603506,-0.025311022744603506,-0.025311022744603506,-0.0322617464997238,-0.0322617464997238
2019-09-19,-0.016653872616091858,-0.016653872616091858,-0.016653872616091858,-0.016653872616091858,-0.016653872616091858,-0.01665387261609208,-0.023666332433129544,-0.023666332433129544
2019-09-20,-0.01378755551901345,-0.01378755551901345,-0.01378755551901345,-0.01378755551901345,-0.01378755551901345,-0.013787555519013672,-0.020820455680408356,-0.020820455680408356
2019-09-23,-0.015428233651989642,-0.015428233651989642,-0.015428233651989642,-0.015428233651989642,-0.015428233651989642,-0.015428233651990086,-0.022449433772920968,-0.022449433772920968
2019-09-24,-0.01637439484827663,-0.01637439484827663,-0.01637439484827663,-0.01637439484827663,-0.01637439484827663,-0.016374394848276963,-0.023388847683400105,-0.023388847683400105
2019-09-25,-0.016307953616997772,-0.016307953616997772,-0.016307953616997772,-0.016307953616997772,-0.016307953616997772,-0.016307953616998105,-0.023322880259310397,-0.023322880259310397
2019-09-26,-0.008437935357498927,-0.008437935357498927,-0.008437935357498927,-0.008437935357498927,-0.008437935357498927,-0.00843793535749926,-0.015508984849403662,-0.015508984849403662
2019-09-27,-0.008239565241114577,-0.008239565241114577,-0.008239565241114577,-0.008239565241114577,-0.008239565241114577,-0.008239565241115132,-0.015312029354413892,-0.015312029354413892
2019-09-30,-0.005507512498319045,-0.005507512498319045,-0.005507512498319045,-0.005507512498319045,-0.005507512498319045,-0.0055075124983196,-0.012599459487020348,-0.012599459487020348
2019-10-01,-0.0038472010978488624,-0.0038472010978488624,-0.0038472010978488624,-0.0038472010978488624,-0.0035452678750566013,-0.0035452678750572675,-0.01065120806634312,-0.01065120806634312
